video_title,bullet_time,bullet_content
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-14 06:27:01,时间管理达人
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-14 01:53:42,腾格尔狂喜
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-13 10:39:02,弦子她爸是迪克牛仔 哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-10 22:27:12,有一说一确实 华语乐坛的倒退实际上是台湾乐坛的倒退
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-03 10:56:29,听妈**话
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-01 00:30:52,这有什么，飞儿乐团没有飞儿，信乐团没有信
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-30 17:16:51,电眼教主
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-29 21:58:42,苏打绿
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-29 17:32:36,陕西上分
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-29 02:44:28,微笑pasta啊啊啊啊qnq
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-29 00:02:42,将军令
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-28 22:03:31,金莎今天感染新冠真的不幸
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-28 13:46:38,最佳损友yyds
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-27 23:22:49,许巍！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-27 19:40:22,衣冠楚楚段子手，嘿嘿嘿。
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 22:28:24,誰婚禮沒放過首歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 22:22:52,安溥
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 13:47:41,教主教主！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 13:43:24,哈哈哈哈哈哈苏打绿抄袭吴青峰的你要笑死我
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 08:44:43,这居然是薛之谦的歌？？？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-25 16:16:45,现在不可惜了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-25 14:10:29,甜心教主！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-24 00:19:32,这首歌这么老了吗
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-24 00:18:31,多人运动罗志祥，澳门美女任你选
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-21 19:34:39,张悬！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-21 18:17:44,游鸿明yyds
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-16 22:58:34,我们真幸福
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-12 22:23:13,今天你要嫁给我
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-11 21:29:59,粉嫩的Jolin
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-11 00:25:25,醉青楼是李荣浩写的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-11 00:09:09,被天使吻过的喉咙
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-11 00:03:10,飞儿乐队!!!
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-11 00:01:10,狠狠讽刺崇洋媚外
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-09 02:53:22,小情歌一股清流
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-04 01:09:30,孤勇者时代前来考古
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-03 23:17:29,喜欢五月天永远不会晚
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-03 01:38:33,？？苏打绿是台湾乐团，不是内地的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-29 19:43:53,词不达意我的爱
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-27 20:34:28,周杰伦是牛，但也没必要把别人踩到地下去......
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-25 05:22:02,卡特会让你闭上眼
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-22 02:26:36,这个人不配
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-21 01:48:52,周慧敏！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-20 15:40:02,内地牌面胡彦斌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-19 19:47:04,嘿
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-19 15:41:44,那时候没有美颜没有化妆都是真颜值啊
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-14 04:37:39,这个蚌埠住了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-12 11:20:29,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-11 02:30:46,經典華語沒有大陸歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-10 00:23:28,06那年我刚出生估计在吃奶
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-09 23:12:57,前方原子弹
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-07 15:32:50,曹格！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-07 12:16:34,想起了蔡的  歪歪歪…？………
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-06 19:46:36,西城的歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-05 02:42:31,台湾省杀疯了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-03 07:49:55,我兴奋得一Jio把我00后的女朋友踢飞了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-03 00:13:43,这个也不熟
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-01 01:31:12,神仙打得好累
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-30 16:32:03,刀郎！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-29 23:34:36,2022年为了拉妮
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-29 13:38:07,污妖王！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-29 01:02:23,你说嘿我说嘿，嘿嘿
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-29 00:56:56,那一年苏打绿还是另类
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-28 01:34:23,那年追我老婆时，我老婆对我唱暖暖，我对她唱偏偏喜欢你！哈哈
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-27 14:58:00,南拳妈妈！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-27 02:50:20,给方大同留爪
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-24 14:58:59,活塞运动，时间管理大师
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-22 12:19:07,全体起立，一起运动
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-21 16:38:59,我的最爱！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-19 00:36:38,郭冬临
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-18 18:05:45,喜欢啊， 张靓颖的嗓音很好
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-18 00:53:37,陈奕迅！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-14 19:51:34,YYDS
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-13 01:07:36,音乐裁缝
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-10 11:50:46,QQ飞车
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-09 03:57:04,田馥甄yyds
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-08 22:12:22,这个真的火
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-06 13:15:43,唉。。。
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-04 22:18:10,舞娘的C杯没人看见（狗头）
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-03 04:38:24,这个核能了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-03-01 14:56:56,现在真的是垃圾分类。。。
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-27 23:41:45,医生不得不服
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-27 23:41:17,Eason我的神！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-27 01:28:46,南拳妈妈！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-26 21:02:18,王筝把我炸出来了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-26 19:14:20,当你孤单你会想起谁才是颠峰
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-26 14:32:12,这首超级火
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-17 19:31:49,我有一条特别了不起的神经！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-17 14:06:30,开启网络时代
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-15 23:54:06,冷冽谷的舞娘
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-13 23:35:05,林俊杰yyds
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-12 02:55:52,运动员进进出出
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-10 23:52:01,满月酒之歌
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-09 12:41:48,兄弟们我已经出生3天了
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-08 16:22:55,张栋梁啊！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-07 14:17:56,亚洲女子天团SHE！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-07 14:17:50,亚洲女子天团SHE！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-07 14:17:45,亚洲女子天团SHE！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-07 00:06:21,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-06 12:05:08,我有一条特别了不起的神鸡！！！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-04 22:32:21,怎么没有冷门歌手孙燕姿
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-03 03:30:10,全体起立
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-02 11:21:17,当年抄过樱花草的歌词
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-02-02 02:49:59,村妹~
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-31 13:31:00,26岁女房客
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-31 02:52:41,我可以！！！！！！！超好听！！！！！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-29 21:09:53,吻得太逼真呢？
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-29 19:49:30,薛之谦是好人，不渣
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-29 13:19:25,不要侮辱周杰伦
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-29 08:42:56,曹操
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-27 14:06:22,这歌居然06年的
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-26 23:54:09,这首校园歌曲风，我听过，！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-26 23:51:58,白色恋人！
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-26 22:41:49,郑源时代
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-25 23:21:56,许巍
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-24 15:38:38,随便一首 吊打2021
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-01-24 01:26:48,以前可讨厌她了，觉得她装嫩
